ID;Polycolor;Language;Label;Definition;Description;Governance level ID;Governance level Label;Codelist ID;Codelist label;Reference Source;Reference Link;Status ID;Status label;Parent ID;Successor ID;Predecessor ID
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/changhsingian;#FCC0B2;en;Changhsingian;IUGS /CGI value;"Changhsingian (older bound-253.8 +/-0.7 Ma; younger bound-251 +/-0.4 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lopingian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/wuchiapingian;#FCB4A2;en;Wuchiapingian;IUGS /CGI value;"Wuchiapingian (older bound-260.4 +/-0.7 Ma; younger bound-253.8 +/-0.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lopingian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/guadalupian;#FB745C;en;Guadalupian;IUGS /CGI value;"Guadalupian (older bound-270.6 +/-0.7 Ma; younger bound-260.4 +/-0.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/permian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/capitanian;#FB9A85;en;Capitanian;IUGS /CGI value;"Capitanian (older bound-265.8 +/-0.7 Ma; younger bound-260.4 +/-0.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/guadalupian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/wordian;#FB8D76;en;Wordian;IUGS /CGI value;"Wordian (older bound-268 +/-0.7 Ma; younger bound-265.8 +/-0.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/guadalupian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/roadian;#FB8069;en;Roadian;IUGS /CGI value;"Roadian (older bound-270.6 +/-0.7 Ma; younger bound-268 +/-0.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/guadalupian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian;#EF5845;en;Cisuralian;IUGS /CGI value;"Cisuralian (older bound-299 +/-0.8 Ma; younger bound-270.6 +/-0.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/permian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/kungurian;#E38776;en;Kungurian;IUGS /CGI value;"Kungurian (older bound-275.6 +/-0.7 Ma; younger bound-270.6 +/-0.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/artinskian;#E37B68;en;Artinskian;IUGS /CGI value;"Artinskian (older bound-284.4 +/-0.7 Ma; younger bound-275.6 +/-0.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/sakmarian;#E36F5C;en;Sakmarian;IUGS /CGI value;"Sakmarian (older bound-294.6 +/-0.8 Ma; younger bound-284.4 +/-0.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/asselian;#E36350;en;Asselian;IUGS /CGI value;"Asselian (older bound-299 +/-0.8 Ma; younger bound-294.6 +/-0.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/carboniferous;#67A599;en;Carboniferous;IUGS /CGI value;"Carboniferous (older bound-359.2 +/-2.5 Ma; younger bound-299 +/-0.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/paleozoic;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pennsylvanian;#99C2B5;en;Pennsylvanian;IUGS /CGI value;"Pennsylvanian (older bound-318.1 +/-1.3 Ma; younger bound-299 +/-0.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/carboniferous;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/latePennsylvanian;#BFD0BA;en;Late/Upper Pennsylvanian;IUGS /CGI value;"Late/Upper Pennsylvanian (older bound-307.2 +/-1 Ma; younger bound-299 +/-0.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/superseded;Superseded;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pennsylvanian;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperPennsylvanian;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/gzhelian;#CCD4C7;en;Gzhelian;IUGS /CGI value;"Gzhelian (older bound-303.4 +/-0.9 Ma; younger bound-299 +/-0.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperPennsylvanian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/kasimovian;#BFD0C5;en;Kasimovian;IUGS /CGI value;"Kasimovian (older bound-307.2 +/-1 Ma; younger bound-303.4 +/-0.9 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperPennsylvanian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/moscovian;#B3CBB9;en;Moscovian;IUGS /CGI value;"Moscovian (older bound-311.7 +/-1.1 Ma; younger bound-307.2 +/-1 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pennsylvanian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/bashkirian;#99C2B5;en;Bashkirian;IUGS /CGI value;"Bashkirian (older bound-318.1 +/-1.3 Ma; younger bound-311.7 +/-1.1 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pennsylvanian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/mississippian;#678F66;en;Mississippian;IUGS /CGI value;"Mississippian (older bound-359.2 +/-2.5 Ma; younger bound-318.1 +/-1.3 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/carboniferous;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/serpukhovian;#BFC26B;en;Serpukhovian;IUGS /CGI value;"Serpukhovian (older bound-328.3 +/-1.6 Ma; younger bound-318.1 +/-1.3 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/mississippian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/visean;#A6B96C;en;Visean;IUGS /CGI value;"Visean (older bound-345.3 +/-2.1 Ma; younger bound-328.3 +/-1.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/mississippian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/tournaisian;#8CB06C;en;Tournaisian;IUGS /CGI value;"Tournaisian (older bound-359.2 +/-2.5 Ma; younger bound-345.3 +/-2.1 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/mississippian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/devonian;#CB8C37;en;Devonian;IUGS /CGI value;"Devonian (older bound-416 +/-2.8 Ma; younger bound-359.2 +/-2.5 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/paleozoic;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lateDevonian;#7FCA93;en;Late/Upper Devonian;IUGS /CGI value;"Late/Upper Devonian (older bound-385.3 +/-2.6 Ma; younger bound-359.2 +/-2.5 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/superseded;Superseded;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/devonian;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperDevonian;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/famennian;#F2EDC5;en;Famennian;IUGS /CGI value;"Famennian (older bound-374.5 +/-2.6 Ma; younger bound-359.2 +/-2.5 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperDevonian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/frasnian;#F2EDAD;en;Frasnian;IUGS /CGI value;"Frasnian (older bound-385.3 +/-2.6 Ma; younger bound-374.5 +/-2.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperDevonian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleDevonian;#F1C868;en;Middle Devonian;IUGS /CGI value;"Middle Devonian (older bound-397.5 +/-2.7 Ma; younger bound-385.3 +/-2.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/devonian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/givetian;#F1E185;en;Givetian;IUGS /CGI value;"Givetian (older bound-391.8 +/-2.7 Ma; younger bound-385.3 +/-2.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleDevonian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/eifelian;#F1D576;en;Eifelian;IUGS /CGI value;"Eifelian (older bound-397.5 +/-2.7 Ma; younger bound-391.8 +/-2.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleDevonian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/earlyDevonian;#E5AC4D;en;Early/Lower Devonian;IUGS /CGI value;"Early/Lower Devonian (older bound-416 +/-2.8 Ma; younger bound-397.5 +/-2.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/superseded;Superseded;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/devonian;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerDevonian;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/emsian;#E5D075;en;Emsian;IUGS /CGI value;"Emsian (older bound-407 +/-2.8 Ma; younger bound-397.5 +/-2.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerDevonian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pragian;#E5C468;en;Pragian;IUGS /CGI value;"Pragian (older bound-411.2 +/-2.8 Ma; younger bound-407 +/-2.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerDevonian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lochkovian;#E5B75A;en;Lochkovian;IUGS /CGI value;"Lochkovian (older bound-416 +/-2.8 Ma; younger bound-411.2 +/-2.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerDevonian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/silurian;#B3E1B6;en;Silurian;IUGS /CGI value;"Silurian (older bound-443.7 +/-1.5 Ma; younger bound-416 +/-2.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/paleozoic;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pridoli;#E6F5E1;en;Pridoli;IUGS /CGI value;"Pridoli (older bound-418.7 +/-2.7 Ma; younger bound-416 +/-2.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/silurian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ludlow;#BFE6CF;en;Ludlow;IUGS /CGI value;"Ludlow (older bound-422.9 +/-2.5 Ma; younger bound-418.7 +/-2.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/silurian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ludfordian;#D9F0DF;en;Ludfordian;IUGS /CGI value;"Ludfordian (older bound-421.3 +/-2.6 Ma; younger bound-418.7 +/-2.7 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ludlow;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/gorstian;#CCECDD;en;Gorstian;IUGS /CGI value;"Gorstian (older bound-422.9 +/-2.5 Ma; younger bound-421.3 +/-2.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ludlow;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/wenlock;#B3E1C2;en;Wenlock;IUGS /CGI value;"Wenlock (older bound-428.2 +/-2.3 Ma; younger bound-422.9 +/-2.5 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/silurian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/homerian;#CCEBC3;en;Homerian;IUGS /CGI value;"Homerian (older bound-426.2 +/-2.4 Ma; younger bound-422.9 +/-2.5 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/wenlock;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/sheinwoodian;#BFE6C3;en;Sheinwoodian;IUGS /CGI value;"Sheinwoodian (older bound-428.2 +/-2.3 Ma; younger bound-426.2 +/-2.4 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/wenlock;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/llandovery;#99D7B3;en;Llandovery;IUGS /CGI value;"Llandovery (older bound-443.7 +/-1.5 Ma; younger bound-428.2 +/-2.3 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/silurian;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/telychian;#BFE6CF;en;Telychian;IUGS /CGI value;"Telychian (older bound-436 +/-1.9 Ma; younger bound-428.2 +/-2.3 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/llandovery;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/aeronian;#B3E1C2;en;Aeronian;IUGS /CGI value;"Aeronian (older bound-439 +/-1.8 Ma; younger bound-436 +/-1.9 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/llandovery;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/rhuddanian;#A6DCB5;en;Rhuddanian;IUGS /CGI value;"Rhuddanian (older bound-443.7 +/-1.5 Ma; younger bound-439 +/-1.8 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/llandovery;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ordovician;#009270;en;Ordovician;IUGS /CGI value;"Ordovician (older bound-488.3 +/-1.7 Ma; younger bound-443.7 +/-1.5 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/paleozoic;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lateOrdovician;#7FCA93;en;Late/Upper Ordovician;IUGS /CGI value;"Late/Upper Ordovician (older bound-460.9 +/-1.6 Ma; younger bound-443.7 +/-1.5 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/superseded;Superseded;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ordovician;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperOrdovician;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/hirnantian;#A6DBAB;en;Hirnantian;IUGS /CGI value;"Hirnantian (older bound-445.6 +/-1.5 Ma; younger bound-443.7 +/-1.5 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperOrdovician;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/katian;#99D69F;en;Katian;IUGS /CGI value;"Katian (older bound-455.8 +/-1.6 Ma; younger bound-445.6 +/-1.5 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperOrdovician;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/sandbian;#8CD094;en;Sandbian;IUGS /CGI value;"Sandbian (older bound-460.9 +/-1.6 Ma; younger bound-455.8 +/-1.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperOrdovician;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleOrdovician;#4DB47E;en;Middle Ordovician;IUGS /CGI value;"Middle Ordovician (older bound-471.8 +/-1.6 Ma; younger bound-460.9 +/-1.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ordovician;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/darriwilian;#74C69C;en;Darriwilian;IUGS /CGI value;"Darriwilian (older bound-468.1 +/-1.6 Ma; younger bound-460.9 +/-1.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleOrdovician;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/dapingian;#66C092;en;Dapingian;IUGS /CGI value;"Dapingian (older bound-471.8 +/-1.6 Ma; younger bound-468.1 +/-1.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleOrdovician;;
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/earlyOrdovician;#1A9D6F;en;Early/Lower Ordovician;IUGS /CGI value;"Early/Lower Ordovician (older bound-488.3 +/-1.7 Ma; younger bound-471.8 +/-1.6 Ma)";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/GeochronologicEraValue;Geochronologic Era;;;http://inspire.ec.europa.eu/registry/status/superseded;Superseded;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ordovician;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerOrdovician;
