Column1;Column17;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16
http://inspire.ec.europa.eu/codelist/LithologyValue/phonolite;#594DF2;en;phonolite;;Phonolitoid in which the plagioclase to total feldspar ratio is less than 0.1. Rock consists of alkali feldspar, feldspathoid minerals, and mafic minerals.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/phonolitoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/phonoliticBasanite;;en;phonolitic basanite;;Tephritoid that has a plagioclase to total feldspar ratio between 0.5 and 0.9, and contains more than 10 percent normative (CIPW) olivine.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/tephritoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/phonoliticFoidite;;en;phonolitic foidite;;Foiditoid that contains less than 90 percent feldspathoid minerals in the QAPF fraction, and has a plagioclase to total feldspar ratio that is less than 0.5;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/foiditoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/phonoliticTephrite;;en;phonolitic tephrite;;Tephritoid that has a plagioclase to total feldspar ratio between 0.5 and 0.9, and contains less than 10 percent normative (CIPW) olivine.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/tephritoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/phonolitoid;#5926F2;en;phonolitoid;;Fine grained igneous rock than contains less than 90 percent mafic minerals, between 10 and 60 percent feldspathoid mineral in the QAPF fraction and has a plagioclase to total feldspar ratio less than 0.5. Includes rocks defined modally in QAPF fields 11 and 12, and TAS field Ph.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/fineGrainedIgneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/phosphateRichSediment;;en;phosphate rich sediment;;Sediment in which at least 50 percent of the primary and/or recrystallized constituents are phosphate minerals.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/phosphateRichSedimentaryMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/phosphateRichSedimentaryMaterial;;en;phosphate rich sedimentary material;;Sedimentary material in which at least 50 percent of the primary and/or recrystallized constituents are phosphate minerals.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/sedimentaryMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/phosphorite;;en;phosphorite;;Sedimentary rock in which at least 50 percent of the primary or recrystallized constituents are phosphate minerals. Most commonly occurs as a bedded primary or reworked secondary marine rock, composed of microcrystalline carbonate fluorapatite in the form of lamina, pellets, oolites and nodules, and skeletal, shell and bone fragments.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/phosphateRichSedimentaryMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/phyllite;#73F28C;en;phyllite;;Rock with a well developed, continuous schistosity, an average grain size between 0.1 and 0.5 millimeters, and a silvery sheen on cleavage surfaces. Individual phyllosilicate grains are barely visible with the unaided eye.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/foliatedMetamorphicRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/phyllonite;;en;phyllonite;;"Mylonitic rock composed largely of fine-grained mica that imparts a sheen to foliation surfaces; may have flaser lamination, isoclinal folding, and deformed veins, which indicate significant shearing. Macroscopically resembles phyllite, but formed by mechanical degradation of initially coarser rock.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/myloniticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/porphyry;#9919B2;en;porphyry;;"Igneous rock that contains conspicuous phenocrysts in a finer grained groundmass; groundmass itself may be phaneritic or fine-grained.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/igneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/pureCalcareousCarbonateSediment;;en;pure calcareous carbonate sediment;;Carbonate sediment in which greater than 90 percent of the constituents are composed of one (or more) of the carbonate minerals in particles of intrabasinal origin, and a calcite (plus aragonite) to dolomite ratio greater than 1 to 1.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/calcareousCarbonateSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/pureCarbonateMudstone;;en;pure carbonate mudstone;;Mudstone that consists of greater than 90 percent carbonate minerals of intrabasinal orign in the mud fraction, and contains less than 10 percent allochems. The original depositional texture is preserved and fabric is matrix supported. Carbonate mudstone of Dunham (1962);http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateMudstone;;
http://inspire.ec.europa.eu/codelist/LithologyValue/pureCarbonateSediment;;en;pure carbonate sediment;;Carbonate sediment in which greater than 90 percent of the constituents are composed of one (or more) of the carbonate minerals in particles of intrabasinal origin.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/pureCarbonateSedimentaryRock;#598CF2;en;pure carbonate sedimentary rock;;Sedimentary rock in which greater than 90 percent of the primary and/or recrystallized constituents are carbonate minerals.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSedimentaryRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/pureDolomiticSediment;;en;pure dolomitic sediment;;Carbonate sediment in which greater than 90 percent of the constituents are composed of one (or more) of the carbonate minerals in particles of intrabasinal origin, and a ratio of magnesium carbonate to calcite (plus aragonite) greater than 1 to 1.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/dolomiticSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticMaterial;#9933B2;en;pyroclastic material;;Fragmental igneous material that consists of more than 75 percent of particles formed by disruption as a direct result of volcanic action.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/fragmentalIgneousMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock;#A64DBF;en;pyroclastic rock;;Fragmental igneous rock that consists of greater than 75 percent fragments produced as a direct result of eruption or extrusion of magma from within the earth onto its surface. Includes autobreccia associated with lava flows and excludes deposits reworked by epiclastic processes.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/fragmentalIgneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/pyroxenite;#E626A6;en;pyroxenite;;Ultramafic phaneritic igneous rock composed almost entirely of one or more pyroxenes and occasionally biotite, hornblende and olivine. Includes rocks defined modally in the ultramafic rock classification as olivine pyroxenite, olivine-hornblende pyroxenite, pyroxenite, orthopyroxenite, clinopyroxenite and websterite.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/phaneriticIgneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzAlkaliFeldsparSyenite;;en;quartz alkali feldspar syenite;;Alkali feldspar syenitic rock that contains 5 to 20 percent quartz and no feldspathoid in the QAPF fraction. QAPF field 6*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparSyeniticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzAlkaliFeldsparTrachyte;;en;quartz alkali feldspar trachyte;;Alkali feldspar trachytic rock that contains and between 5 and 20 percent quartz mineral in the QAPF fraction. QAPF field 6*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparTrachyticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzAnorthosite;;en;quartz anorthosite;;Anorthositic rock that contains between 5 and 20 percent quartz in the QAPF fraction. QAPF field 10*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/anorthositicRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzDiorite;#E066A1;en;quartz diorite;;Dioritic rock that contains between 5 to 20 percent quartz in the QAPF fraction. QAPF field 10*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/dioriticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzGabbro;;en;quartz gabbro;;Gabbroic rock that contains between 5 and 20 percent quartz in the QAPF fraction. QAPF field 10*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/gabbroicRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzite;#E6F259;en;quartzite;;"Metamorphic rock consisting of greater than or equal to 75 percent quartz; typically granoblastic texture.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzLatite;;en;quartz latite;;Latitic rock that contains between 5 and 20 percent quartz in the QAPF fraction. QAPF field 8*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/latiticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzMonzodiorite;;en;quartz monzodiorite;;Monzodioritic rock that contains between 5 and 20 percent quartz.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/monzodioriticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzMonzogabbro;;en;quartz monzogabbro;;Monzogabbroic rock that contains between 5 and 20 percent quartz in the QAPF fraction. QAPF field 9*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/monzogabbroicRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzMonzonite;#F24DCC;en;quartz monzonite;;Monzonitic rock that contains 5-20 percent quartz iin the QAPF fraction. Includes rocks defined modally in QAPF Field 8*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/monzoniticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzRichIgneousRock;;en;quartz rich igneous rock;;Phaneritic crystalline igneous rock that contains less than 90 percent mafic minerals and contains greater than 60 percent quartz in the QAPF fraction.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/acidicIgneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzSyenite;#FF59D9;en;quartz syenite;;Syenitic rock that contains between 5 and 20 percent quartz in the QAPF fraction. Defined modally in QAPF Field 7*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/syeniticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/quartzTrachyte;;en;quartz trachyte;;Trachytic rock that contains between 5 and 20 percent quartz in the QAPF fraction. QAPF field 7*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/trachyticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/residualMaterial;#CCF2E6;en;residual material;;Material of composite origin resulting from weathering processes at the Earth’s surface, with genesis dominated by removal of chemical constituents by aqueous leaching. Miinor clastic, chemical, or organic input may also contribute. Consolidation state is not inherent in definition, but typically material is unconsolidated or weakly consolidated.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/materialFormedInSurficialEnvironment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/rhyolite;#C799F2;en;rhyolite;;rhyolitoid in which the ratio of plagioclase to total feldspar is between 0.1 and 0.65.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/rhyolitoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/rhyolitoid;#BF8CF2;en;rhyolitoid;;fine_grained_igneous_rock consisting of quartz and alkali feldspar, with minor plagioclase and biotite, in a microcrystalline, cryptocrystalline or glassy groundmass. Flow texture is common. Includes rocks defined modally in QAPF fields 2 and 3 or chemically in TAS Field R as rhyolite. QAPF normative definition is based on modal mineralogy thus: less than 90 percent mafic minerals, between 20 and 60 percent quartz in the QAPF fraction, and ratio of plagioclse to total feldspar is less than 0.65.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/acidicIgneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/rock;;en;rock;;Consolidated aggregate of one or more earth materials, or a body of undifferentiated mineral matter, or of solid organicMaterial.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/rock;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/compoundMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/rockSalt;#AADAF2;en;rock salt;;Evaporite composed of at least 50 percent halite.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/evaporite;;
http://inspire.ec.europa.eu/codelist/LithologyValue/sand;#FFFFB2;en;sand;;Clastic sediment in which less than 30 percent of particles are gravel (greater than 2 mm in diameter) and the sand to mud ratio is at least 1. More than half of the particles are of epiclastic origin.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/clasticSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/sandSizeSediment;;en;sand size sediment;;Sediment in which less than 30 percent of particles are gravel (greater than 2 mm in diameter) and the sand to mud ratio is at least 1. Composition or genesis of clasts not specified.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/sediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone;#F2D973;en;sandstone;;Clastic sedimentary rock in which less than 30 percent of particles are greater than 2 mm in diameter (gravel) and the sand to mud ratio is at least 1.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/clasticSedimentaryRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/sapropel;#EBDE9E;en;sapropel;;Jelly like organic rich sediment composed of plant remains, usually algal. Liptinite to Inertinite ratio is greater than one (Economic Commission for Europe, Committee on Sustainable Energy- United Nations (ECE-UN), 1998, International Classification of in-Seam Coals: Energy 19, 41 pp.);http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/organicRichSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/schist;#33A666;en;schist;;Foliated phaneritic metamorphic rock with well developed, continuous schistosity, meaning that greater than 50 percent of the rock by volume is mineral grains with a thin tabular, lamellar, or acicular prismatic crystallographic habit that are oriented in a continuous planar or linear fabric.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/foliatedMetamorphicRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/sediment;#FFFF80;en;sediment;;Unconsolidated material consisting of an aggregation of particles transported or deposited by air, water or ice, or that accumulated by other natural agents, such as chemical precipitation, and that forms in layers on the Earth's surface.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/sediment;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/naturalUnconsolidatedMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/sedimentaryMaterial;#FFF299;en;sedimentary material;;Material formed by accumulation of solid fragmental material deposited by air, water or ice, or material that accumulated by other natural agents such as chemical precipitation from solution or secretion by organisms.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/sedimentary_material;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/compoundMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/sedimentaryRock;#E6CC66;en;sedimentary rock;;Rock formed by accumulation and cementation of solid fragmental material deposited by air, water or ice, or as a result of other natural agents, such as precipitation from solution, the accumulation of organicMaterial, or from biogenic processes, including secretion by organisms.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/sedimentary_rock;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/rock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/serpentinite;#8CBF80;en;serpentinite;;"Rock consisting of more than 75 percent serpentine-group minerals, eg. antigorite, chrysotile or lizardite; accessory chlorite, talc and magnetite may be present; derived from hydration of ferromagnesian silicate minerals such as olivine and pyroxene.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/sewageSludge;#C7C7BE;en;sewage sludge;;more or less liquid (when disposed) by-products of wastewater treatment;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;;;
http://inspire.ec.europa.eu/codelist/LithologyValue/shale;#D1B08C;en;shale;;Laminated mudstone that will part or break along thin, closely spaced layers parallel to stratification.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone;;
http://inspire.ec.europa.eu/codelist/LithologyValue/silicateMud;;en;silicate mud;;Mud size sediment that consists of less than 50 percent carbonate minerals.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/mudSizeSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/silicateMudstone;;en;silicate mudstone;;Mudstone that contains less than 10 percent carbonate minerals.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/genericMudstone;;
http://inspire.ec.europa.eu/codelist/LithologyValue/siliceousOoze;#EDE0B2;en;siliceous ooze;;ooze that consists of more than 50 percent siliceous skeletal remains;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/nonClasticSiliceousSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/silt;#F2E6BF;en;silt;;Mud that consists of greater than 50 percent silt-size grains.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/mud;;
http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone;#CCA680;en;siltstone;;Mudstone that contains detectable silt. (see comments);http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone;;
http://inspire.ec.europa.eu/codelist/LithologyValue/skarn;#99E659;en;skarn;;Metasomatic rock consisting mainly of Ca-, Mg-, Fe-, or Mn-silicate minerals, which are free from or poor in water. Typically formed at the contact between a silicate rock or magma and a carbonate rock.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/metasomaticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/slag;#ADA699;en;slag;;by-product of smelting ore and processing metals;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;;;
http://inspire.ec.europa.eu/codelist/LithologyValue/slate;#80F299;en;slate;;Compact, fine grained rock with an average grain size less than 0.032 millimeter and a well developed schistosity (slaty cleavage), and hence can be split into slabs or thin plates.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/foliatedMetamorphicRock;;
